series_id,series_uuid,series_name,start_date,end_date,ingest_date,reading_type_name,reading_type_id,unit_of_measure,unit_of_mesasure_id,value
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T23:15:09.663837Z,2025-12-10T00:15:09.663837Z,2025-12-10T00:18:22.663837Z,Active Energy Import,1,kWh,1,2.3663024437976237
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T20:51:44.663837Z,2025-12-09T21:51:44.663837Z,2025-12-09T21:52:52.663837Z,Active Power,2,kW,2,7.197542630139502
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T21:31:40.663837Z,2025-12-09T22:31:40.663837Z,2025-12-09T22:34:54.663837Z,Voltage,3,V,3,224.88053513882736
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-10T02:53:11.663837Z,2025-12-10T03:53:11.663837Z,2025-12-10T03:55:31.663837Z,Active Power,2,kW,2,7.275080633593919
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T11:19:21.663837Z,2025-12-09T12:19:21.663837Z,2025-12-09T12:24:05.663837Z,Active Energy Import,1,kWh,1,0.7898781103589347
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T17:58:24.663837Z,2025-12-09T18:58:24.663837Z,2025-12-09T19:01:28.663837Z,Active Energy Import,1,kWh,1,1.121110828598741
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-10T07:28:34.663837Z,2025-12-10T08:28:34.663837Z,2025-12-10T08:31:27.663837Z,Active Energy Import,1,kWh,1,4.261706682829465
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T07:46:04.663837Z,2025-12-09T08:46:04.663837Z,2025-12-09T08:46:12.663837Z,Active Power,2,kW,2,4.973853286133268
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T00:08:27.663837Z,2025-12-09T01:08:27.663837Z,2025-12-09T01:08:55.663837Z,Current,4,A,4,1.5565586498488093
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T16:08:32.663837Z,2025-12-09T17:08:32.663837Z,2025-12-09T17:09:57.663837Z,Voltage,3,V,3,226.27629806187534
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T00:59:27.663837Z,2025-12-10T01:59:27.663837Z,2025-12-10T02:00:56.663837Z,Active Energy Import,1,kWh,1,0.8098347977794984
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-08T15:52:45.663837Z,2025-12-08T16:52:45.663837Z,2025-12-08T16:54:40.663837Z,Active Energy Import,1,kWh,1,4.786065361033906
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-08T21:07:06.663837Z,2025-12-08T22:07:06.663837Z,2025-12-08T22:09:15.663837Z,Voltage,3,V,3,241.38477697163015
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T02:58:24.663837Z,2025-12-10T03:58:24.663837Z,2025-12-10T03:59:54.663837Z,Active Energy Import,1,kWh,1,3.0294634628015564
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-10T06:07:06.663837Z,2025-12-10T07:07:06.663837Z,2025-12-10T07:09:11.663837Z,Voltage,3,V,3,226.1510220527311
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T01:41:22.663837Z,2025-12-09T02:41:22.663837Z,2025-12-09T02:43:22.663837Z,Active Power,2,kW,2,8.601405968988217
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-08T20:51:44.663837Z,2025-12-08T21:51:44.663837Z,2025-12-08T21:53:56.663837Z,Active Power,2,kW,2,2.6680570959447203
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T08:51:44.663837Z,2025-12-09T09:51:44.663837Z,2025-12-09T09:54:02.663837Z,Active Power,2,kW,2,1.7856781617246364
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-08T22:08:27.663837Z,2025-12-08T23:08:27.663837Z,2025-12-08T23:10:13.663837Z,Current,4,A,4,24.098518046475203
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-10T07:08:32.663837Z,2025-12-10T08:08:32.663837Z,2025-12-10T08:09:31.663837Z,Voltage,3,V,3,247.13819384068069
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T10:52:45.663837Z,2025-12-09T11:52:45.663837Z,2025-12-09T11:54:55.663837Z,Active Energy Import,1,kWh,1,0.817012468809642
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-10T01:15:09.663837Z,2025-12-10T02:15:09.663837Z,2025-12-10T02:19:55.663837Z,Active Energy Import,1,kWh,1,1.6539564859796507
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T10:07:06.663837Z,2025-12-09T11:07:06.663837Z,2025-12-09T11:11:52.663837Z,Voltage,3,V,3,213.916349128064
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-10T11:05:53.663837Z,2025-12-10T12:05:53.663837Z,2025-12-10T12:09:33.663837Z,Active Power,2,kW,2,3.8947681266694123
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T21:38:58.663837Z,2025-12-09T22:38:58.663837Z,2025-12-09T22:39:11.663837Z,Current,4,A,4,14.283755060589316
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-10T03:52:45.663837Z,2025-12-10T04:52:45.663837Z,2025-12-10T04:53:36.663837Z,Active Energy Import,1,kWh,1,3.778910787668689
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-08T19:15:09.663837Z,2025-12-08T20:15:09.663837Z,2025-12-08T20:18:49.663837Z,Active Energy Import,1,kWh,1,4.11165459045029
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T15:53:11.663837Z,2025-12-09T16:53:11.663837Z,2025-12-09T16:57:31.663837Z,Active Power,2,kW,2,9.959694110954167
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T02:33:57.663837Z,2025-12-10T03:33:57.663837Z,2025-12-10T03:37:48.663837Z,Active Power,2,kW,2,5.516804211263913
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T05:53:11.663837Z,2025-12-09T06:53:11.663837Z,2025-12-09T06:57:39.663837Z,Active Power,2,kW,2,5.616512157483692
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T05:55:57.663837Z,2025-12-09T06:55:57.663837Z,2025-12-09T06:56:23.663837Z,Current,4,A,4,17.98934814603625
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T05:28:34.663837Z,2025-12-09T06:28:34.663837Z,2025-12-09T06:32:59.663837Z,Active Energy Import,1,kWh,1,3.731462727461988
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-08T21:08:27.663837Z,2025-12-08T22:08:27.663837Z,2025-12-08T22:11:39.663837Z,Current,4,A,4,30.198606891711755
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T02:31:40.663837Z,2025-12-09T03:31:40.663837Z,2025-12-09T03:32:25.663837Z,Voltage,3,V,3,227.2242860801379
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T03:45:40.663837Z,2025-12-10T04:45:40.663837Z,2025-12-10T04:48:12.663837Z,Active Energy Import,1,kWh,1,2.1905804753618914
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T00:51:48.663837Z,2025-12-09T01:51:48.663837Z,2025-12-09T01:54:24.663837Z,Current,4,A,4,9.099326539302188
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-10T04:08:27.663837Z,2025-12-10T05:08:27.663837Z,2025-12-10T05:11:12.663837Z,Current,4,A,4,38.267419687861924
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T15:38:58.663837Z,2025-12-09T16:38:58.663837Z,2025-12-09T16:42:07.663837Z,Current,4,A,4,2.7071729163538416
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T15:52:45.663837Z,2025-12-09T16:52:45.663837Z,2025-12-09T16:53:06.663837Z,Active Energy Import,1,kWh,1,4.025229003856071
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T09:33:57.663837Z,2025-12-09T10:33:57.663837Z,2025-12-09T10:35:22.663837Z,Active Power,2,kW,2,4.3818457300770985
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-10T05:15:09.663837Z,2025-12-10T06:15:09.663837Z,2025-12-10T06:19:48.663837Z,Active Energy Import,1,kWh,1,4.754387801967174
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T05:08:27.663837Z,2025-12-09T06:08:27.663837Z,2025-12-09T06:11:05.663837Z,Current,4,A,4,23.74898622523947
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T01:19:21.663837Z,2025-12-09T02:19:21.663837Z,2025-12-09T02:21:31.663837Z,Active Energy Import,1,kWh,1,2.6558315907438
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T08:38:58.663837Z,2025-12-09T09:38:58.663837Z,2025-12-09T09:39:11.663837Z,Current,4,A,4,25.278197680525697
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-10T09:46:04.663837Z,2025-12-10T10:46:04.663837Z,2025-12-10T10:50:21.663837Z,Active Power,2,kW,2,4.639530685130195
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-09T12:45:40.663837Z,2025-12-09T13:45:40.663837Z,2025-12-09T13:46:38.663837Z,Active Energy Import,1,kWh,1,4.288665472001763
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-10T06:08:27.663837Z,2025-12-10T07:08:27.663837Z,2025-12-10T07:11:27.663837Z,Current,4,A,4,21.850928769793207
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T02:51:48.663837Z,2025-12-09T03:51:48.663837Z,2025-12-09T03:56:26.663837Z,Current,4,A,4,5.063318393919265
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T13:53:11.663837Z,2025-12-09T14:53:11.663837Z,2025-12-09T14:58:11.663837Z,Active Power,2,kW,2,7.211284288221219
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T03:08:32.663837Z,2025-12-09T04:08:32.663837Z,2025-12-09T04:09:17.663837Z,Voltage,3,V,3,223.85454056382466
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T02:46:04.663837Z,2025-12-09T03:46:04.663837Z,2025-12-09T03:49:31.663837Z,Active Power,2,kW,2,9.844456583211196
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T23:33:57.663837Z,2025-12-10T00:33:57.663837Z,2025-12-10T00:34:24.663837Z,Active Power,2,kW,2,0.035456890877823
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T01:31:40.663837Z,2025-12-09T02:31:40.663837Z,2025-12-09T02:32:27.663837Z,Voltage,3,V,3,239.08325297370544
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T19:07:54.663837Z,2025-12-09T20:07:54.663837Z,2025-12-09T20:10:58.663837Z,Active Energy Import,1,kWh,1,0.03052894701829345
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-08T18:45:40.663837Z,2025-12-08T19:45:40.663837Z,2025-12-08T19:50:36.663837Z,Active Energy Import,1,kWh,1,4.605962644838191
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T03:56:21.663837Z,2025-12-09T04:56:21.663837Z,2025-12-09T04:58:01.663837Z,Voltage,3,V,3,210.56336782473858
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-08T17:31:40.663837Z,2025-12-08T18:31:40.663837Z,2025-12-08T18:32:09.663837Z,Voltage,3,V,3,244.6319310831223
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T04:07:54.663837Z,2025-12-09T05:07:54.663837Z,2025-12-09T05:09:01.663837Z,Active Energy Import,1,kWh,1,2.054043164610791
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T09:28:34.663837Z,2025-12-09T10:28:34.663837Z,2025-12-09T10:32:58.663837Z,Active Energy Import,1,kWh,1,1.335863315334524
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T12:58:24.663837Z,2025-12-09T13:58:24.663837Z,2025-12-09T14:01:21.663837Z,Active Energy Import,1,kWh,1,3.8061485394701355
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T23:04:16.663837Z,2025-12-10T00:04:16.663837Z,2025-12-10T00:07:59.663837Z,Active Power,2,kW,2,6.860974960622327
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T06:19:21.663837Z,2025-12-09T07:19:21.663837Z,2025-12-09T07:21:29.663837Z,Active Energy Import,1,kWh,1,2.4883362618397555
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-10T01:04:16.663837Z,2025-12-10T02:04:16.663837Z,2025-12-10T02:08:08.663837Z,Active Power,2,kW,2,0.734907157664505
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T04:33:57.663837Z,2025-12-10T05:33:57.663837Z,2025-12-10T05:34:59.663837Z,Active Power,2,kW,2,0.7524386007376704
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T00:08:32.663837Z,2025-12-09T01:08:32.663837Z,2025-12-09T01:11:59.663837Z,Voltage,3,V,3,242.7350984052225
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T12:56:21.663837Z,2025-12-09T13:56:21.663837Z,2025-12-09T13:58:33.663837Z,Voltage,3,V,3,210.27320482158223
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T10:59:27.663837Z,2025-12-10T11:59:27.663837Z,2025-12-10T12:04:20.663837Z,Active Energy Import,1,kWh,1,0.20597151760892052
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T03:05:53.663837Z,2025-12-09T04:05:53.663837Z,2025-12-09T04:07:13.663837Z,Active Power,2,kW,2,0.24425387726826342
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T12:51:48.663837Z,2025-12-09T13:51:48.663837Z,2025-12-09T13:52:26.663837Z,Current,4,A,4,16.02829769007759
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T06:45:40.663837Z,2025-12-10T07:45:40.663837Z,2025-12-10T07:48:24.663837Z,Active Energy Import,1,kWh,1,2.7541950350133497
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T23:03:12.663837Z,2025-12-10T00:03:12.663837Z,2025-12-10T00:06:53.663837Z,Active Energy Import,1,kWh,1,4.821814530037276
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T05:08:32.663837Z,2025-12-09T06:08:32.663837Z,2025-12-09T06:12:42.663837Z,Voltage,3,V,3,218.5594723230803
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T11:46:04.663837Z,2025-12-09T12:46:04.663837Z,2025-12-09T12:49:10.663837Z,Active Power,2,kW,2,0.7207549659215784
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T08:53:11.663837Z,2025-12-09T09:53:11.663837Z,2025-12-09T09:55:22.663837Z,Active Power,2,kW,2,1.408776350081835
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T19:03:12.663837Z,2025-12-09T20:03:12.663837Z,2025-12-09T20:07:49.663837Z,Active Energy Import,1,kWh,1,3.8291721465349386
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-10T05:55:57.663837Z,2025-12-10T06:55:57.663837Z,2025-12-10T07:00:31.663837Z,Current,4,A,4,3.7381186026408697
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T07:08:32.663837Z,2025-12-09T08:08:32.663837Z,2025-12-09T08:13:24.663837Z,Voltage,3,V,3,237.84685202587292
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T04:55:57.663837Z,2025-12-09T05:55:57.663837Z,2025-12-09T06:00:45.663837Z,Current,4,A,4,38.16925906891161
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T22:07:06.663837Z,2025-12-09T23:07:06.663837Z,2025-12-09T23:07:40.663837Z,Voltage,3,V,3,233.16721163265026
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T06:08:32.663837Z,2025-12-09T07:08:32.663837Z,2025-12-09T07:13:12.663837Z,Voltage,3,V,3,220.84530887991903
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T06:28:34.663837Z,2025-12-09T07:28:34.663837Z,2025-12-09T07:29:48.663837Z,Active Energy Import,1,kWh,1,4.320134672142941
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-10T02:07:06.663837Z,2025-12-10T03:07:06.663837Z,2025-12-10T03:11:42.663837Z,Voltage,3,V,3,216.29730911757932
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-08T23:28:34.663837Z,2025-12-09T00:28:34.663837Z,2025-12-09T00:29:57.663837Z,Active Energy Import,1,kWh,1,2.4918775235359765
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-09T13:59:27.663837Z,2025-12-09T14:59:27.663837Z,2025-12-09T15:03:37.663837Z,Active Energy Import,1,kWh,1,2.6284782741515005
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T01:52:45.663837Z,2025-12-09T02:52:45.663837Z,2025-12-09T02:54:46.663837Z,Active Energy Import,1,kWh,1,3.8653417039434594
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T12:28:34.663837Z,2025-12-09T13:28:34.663837Z,2025-12-09T13:32:49.663837Z,Active Energy Import,1,kWh,1,4.326302973501213
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T22:08:32.663837Z,2025-12-09T23:08:32.663837Z,2025-12-09T23:10:35.663837Z,Voltage,3,V,3,231.4060910757442
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T11:15:09.663837Z,2025-12-09T12:15:09.663837Z,2025-12-09T12:16:47.663837Z,Active Energy Import,1,kWh,1,2.4377496619567216
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T17:33:57.663837Z,2025-12-09T18:33:57.663837Z,2025-12-09T18:35:49.663837Z,Active Power,2,kW,2,7.176121871387979
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T02:15:09.663837Z,2025-12-09T03:15:09.663837Z,2025-12-09T03:19:49.663837Z,Active Energy Import,1,kWh,1,3.873207251857873
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-08T15:15:09.663837Z,2025-12-08T16:15:09.663837Z,2025-12-08T16:20:03.663837Z,Active Energy Import,1,kWh,1,3.9131767318050983
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T20:52:45.663837Z,2025-12-09T21:52:45.663837Z,2025-12-09T21:57:05.663837Z,Active Energy Import,1,kWh,1,1.9781595053033212
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T01:53:11.663837Z,2025-12-09T02:53:11.663837Z,2025-12-09T02:55:56.663837Z,Active Power,2,kW,2,8.614850768324947
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T19:52:45.663837Z,2025-12-09T20:52:45.663837Z,2025-12-09T20:55:31.663837Z,Active Energy Import,1,kWh,1,1.063132720270703
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-08T18:08:32.663837Z,2025-12-08T19:08:32.663837Z,2025-12-08T19:10:23.663837Z,Voltage,3,V,3,237.6095964625443
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-10T08:08:27.663837Z,2025-12-10T09:08:27.663837Z,2025-12-10T09:10:10.663837Z,Current,4,A,4,38.29349584773753
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T03:53:11.663837Z,2025-12-09T04:53:11.663837Z,2025-12-09T04:56:12.663837Z,Active Power,2,kW,2,9.753741279148802
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T05:38:58.663837Z,2025-12-09T06:38:58.663837Z,2025-12-09T06:42:37.663837Z,Current,4,A,4,25.558069286912414
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-10T04:51:44.663837Z,2025-12-10T05:51:44.663837Z,2025-12-10T05:51:49.663837Z,Active Power,2,kW,2,3.0387494926835377
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T07:59:27.663837Z,2025-12-10T08:59:27.663837Z,2025-12-10T09:00:58.663837Z,Active Energy Import,1,kWh,1,2.959042226583026
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T06:56:21.663837Z,2025-12-09T07:56:21.663837Z,2025-12-09T07:58:04.663837Z,Voltage,3,V,3,217.01979655353858
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-10T07:07:06.663837Z,2025-12-10T08:07:06.663837Z,2025-12-10T08:12:02.663837Z,Voltage,3,V,3,219.848613911545
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-10T04:19:21.663837Z,2025-12-10T05:19:21.663837Z,2025-12-10T05:21:03.663837Z,Active Energy Import,1,kWh,1,3.1044558156515207
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T20:46:04.663837Z,2025-12-09T21:46:04.663837Z,2025-12-09T21:49:14.663837Z,Active Power,2,kW,2,0.8812988129788468
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-10T05:03:12.663837Z,2025-12-10T06:03:12.663837Z,2025-12-10T06:05:23.663837Z,Active Energy Import,1,kWh,1,1.1234866851577867
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-08T23:59:27.663837Z,2025-12-09T00:59:27.663837Z,2025-12-09T01:03:19.663837Z,Active Energy Import,1,kWh,1,4.986312020115209
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T12:08:32.663837Z,2025-12-09T13:08:32.663837Z,2025-12-09T13:12:08.663837Z,Voltage,3,V,3,223.21174493949354
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T23:58:24.663837Z,2025-12-10T00:58:24.663837Z,2025-12-10T00:59:27.663837Z,Active Energy Import,1,kWh,1,2.8198479096500955
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-08T23:52:45.663837Z,2025-12-09T00:52:45.663837Z,2025-12-09T00:55:55.663837Z,Active Energy Import,1,kWh,1,2.88676072628381
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T13:31:40.663837Z,2025-12-09T14:31:40.663837Z,2025-12-09T14:35:12.663837Z,Voltage,3,V,3,224.5324452260393
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-10T03:56:21.663837Z,2025-12-10T04:56:21.663837Z,2025-12-10T05:01:07.663837Z,Voltage,3,V,3,246.51187553132416
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T08:56:21.663837Z,2025-12-09T09:56:21.663837Z,2025-12-09T10:00:49.663837Z,Voltage,3,V,3,223.11706634960703
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T22:19:21.663837Z,2025-12-09T23:19:21.663837Z,2025-12-09T23:24:15.663837Z,Active Energy Import,1,kWh,1,4.32533698848633
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-08T22:52:45.663837Z,2025-12-08T23:52:45.663837Z,2025-12-08T23:55:20.663837Z,Active Energy Import,1,kWh,1,4.1470233212649745
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T22:33:57.663837Z,2025-12-09T23:33:57.663837Z,2025-12-09T23:37:38.663837Z,Active Power,2,kW,2,8.293480893722192
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T12:52:45.663837Z,2025-12-09T13:52:45.663837Z,2025-12-09T13:57:35.663837Z,Active Energy Import,1,kWh,1,1.0980758698513449
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-08T22:03:12.663837Z,2025-12-08T23:03:12.663837Z,2025-12-08T23:08:00.663837Z,Active Energy Import,1,kWh,1,4.30389851117249
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T14:53:11.663837Z,2025-12-09T15:53:11.663837Z,2025-12-09T15:54:53.663837Z,Active Power,2,kW,2,7.631213751386285
